film_id;year;creator_id
1560;2007;11336
1560;2007;11712
1560;2007;11990
1561;2008;11461
1561;2008;11652
1561;2008;11658
1561;2008;11659
1561;2008;11756
1561;2008;11964
1562;2008;11085
1562;2008;11214
1562;2008;11333
1562;2008;11468
1562;2008;11641
1562;2008;11824
1562;2008;12031
1563;2008;11312
1563;2008;11830
1563;2008;12107
1564;2008;11053
1564;2008;11240
1564;2008;11376
1564;2008;11664
1564;2008;11859
1564;2008;12109
1565;2008;11137
1565;2008;11681
1565;2008;11844
1565;2008;12063
1566;2008;11038
1566;2008;11286
1566;2008;11339
1566;2008;11534
1566;2008;11648
1566;2008;11816
1566;2008;11897
1566;2008;12041
1567;2008;11057
1567;2008;11530
1567;2008;11679
1567;2008;11922
1567;2008;11954
1567;2008;12088
1568;2008;11003
1568;2008;11128
1568;2008;11535
1568;2008;11884
1568;2008;12007
1569;2008;11424
1569;2008;11518
1569;2008;11921
1570;2008;11068
1570;2008;11139
1570;2008;11482
1570;2008;11636
1570;2008;11652
1570;2008;11659
1570;2008;11844
1570;2008;12007
1570;2008;12055
1571;2008;11170
1571;2008;11609
1571;2008;11771
1571;2008;11967
1571;2008;12049
1572;2008;11010
1572;2008;11767
1572;2008;12163
1573;2008;11083
1573;2008;11185
1573;2008;11374
1573;2008;11396
1573;2008;11540
1573;2008;11549
1573;2008;11618
1573;2008;11655
1573;2008;11732
1573;2008;11910
1573;2008;12116
1574;2008;11154
1574;2008;11390
1574;2008;11569
1574;2008;11783
1574;2008;12173
1575;2008;11005
1575;2008;11163
1575;2008;11579
1575;2008;11807
1575;2008;12014
1576;2008;11068
1576;2008;11166
1576;2008;11173
1576;2008;11605
1576;2008;11834
1576;2008;11838
1576;2008;12115
1577;2008;11971
1578;2008;11956
1579;2008;11996
761;2009;11704
761;2009;11957
1580;2009;11304
1580;2009;11538
1580;2009;11655
1580;2009;12036
1581;2009;11358
1581;2009;11408
1581;2009;11520
1581;2009;11685
1581;2009;11701
1581;2009;11716
1581;2009;11881
1581;2009;12125
1582;2009;11153
1582;2009;11201
1582;2009;11334
1582;2009;11836
1582;2009;12162
1583;2009;11299
1583;2009;11398
1583;2009;11550
1583;2009;11693
1583;2009;11937
1583;2009;12163
1584;2009;11407
1584;2009;11519
1584;2009;11555
1584;2009;11776
1585;2009;11208
1585;2009;11326
1585;2009;11613
1585;2009;11840
1586;2009;11164
1586;2009;11362
1586;2009;11471
1586;2009;11613
1586;2009;11854
1586;2009;12120
1586;2009;12139
1587;2009;11294
1587;2009;11309
1587;2009;11333
1587;2009;11448
1587;2009;11770
1587;2009;11824
1588;2009;11173
1588;2009;11321
1588;2009;11844
1588;2009;12043
1589;2009;11053
1589;2009;11376
1589;2009;11571
1589;2009;11859
1590;2009;11075
1590;2009;11644
1590;2009;11771
1590;2009;12102
1591;2009;11039
1591;2009;11159
1591;2009;11385
1591;2009;11712
1591;2009;11866
1592;2009;11298
1592;2009;11535
1592;2009;11793
1592;2009;11844
1592;2009;12063
1593;2009;11351
1593;2009;11520
1593;2009;11655
1593;2009;11734
1593;2009;12032
1594;2009;11284
1594;2009;11637
1594;2009;11833
1594;2009;12031
1595;2009;11220
1595;2009;11368
1595;2009;11496
1595;2009;11718
1595;2009;12022
1595;2009;12038
1595;2009;12084
1595;2009;12092
1595;2009;12098
1595;2009;12099
1595;2009;12133
1595;2009;12167
1596;2009;11115
1596;2009;11550
1596;2009;11664
1596;2009;11767
1596;2009;12031
1597;2009;11211
1597;2009;11309
1597;2009;11350
1597;2009;11679
1597;2009;11859
1597;2009;12031
1598;2009;11514
1598;2009;11646
1598;2009;11712
1598;2009;11898
1598;2009;12172
1600;2009;11965
1601;2009;12000
1602;2010;11160
1602;2010;11520
1602;2010;11601
1602;2010;11629
1602;2010;11884
1602;2010;12117
1603;2010;11193
1603;2010;11531
1603;2010;11770
1603;2010;11816
1603;2010;12072
1604;2010;11405
1604;2010;11629
1604;2010;11675
1604;2010;11787
1604;2010;11974
1604;2010;12037
1605;2010;11088
1605;2010;11928
1605;2010;12017
1606;2010;11208
1606;2010;11315
1606;2010;11652
1606;2010;11658
1606;2010;11659
1606;2010;11812
1606;2010;11871
1607;2010;11142
1607;2010;11208
1607;2010;11402
1607;2010;11712
1607;2010;11733
1607;2010;11871
1608;2010;11078
1608;2010;11661
1608;2010;11681
1608;2010;11855
1608;2010;12162
1609;2010;11704
1609;2010;11983
1610;2010;11022
1610;2010;11216
1610;2010;11263
1610;2010;11669
1610;2010;11915
1610;2010;12104
1611;2010;11497
1611;2010;11555
1611;2010;11836
1611;2010;12096
1612;2010;11038
1612;2010;11286
1612;2010;11339
1612;2010;11534
1612;2010;11629
1612;2010;11630
1612;2010;11648
1612;2010;11685
1612;2010;11701
1612;2010;11816
1612;2010;12041
1613;2010;11004
1613;2010;11681
1613;2010;11925
1613;2010;12050
1614;2010;11043
1614;2010;11188
1614;2010;11202
1614;2010;11366
1614;2010;11629
1614;2010;11676
1614;2010;11836
1615;2010;11712
1615;2010;11952
1616;2010;11712
1616;2010;11943
1616;2010;11961
1617;2010;11276
